619	634,1245,922,791,867,1643,1131,400,1463,1192
624	745,1142,854,592,1169,1449,1463,1021,965,884
627	1266,975,1159,601,980,466,580,1142,1184,1514
629	1463,1643,1185,1063,1451,1512,1313,502,593,208
635	634,922,800,1218,1314,836,1401,1041,593,1327
637	1426,960,1120,1038,883,997,1153,1315,1254,887
641	854,853,1404,884,899,1205,753,532,1021,965
644	853,1169,727,854,1483,532,1615,817,1240,1220
648	1218,256,1643,1160,1001,906,115,51,695,800
649	1185,1288,817,1313,574,962,320,1086,593,344
650	1643,1368,1159,320,1449,361,1160,1463,1380,256
658	745,1142,1463,1449,1159,592,1643,169,1169,663
659	1426,960,592,1512,745,57,1463,6,733,1172
661	1142,745,634,115,1463,793,1169,791,296,1643
664	960,1172,641,1069,848,1380,1204,1463,1120,592
666	361,1643,865,1449,1368,1585,1463,1631,896,1131
669	884,854,1126,361,1069,1176,641,835,1463,489
672	962,75,1170,532,1005,913,1404,853,1128,1368
675	975,1203,1069,997,1126,1266,299,601,1120,909
677	1268,960,1152,1265,791,1540,426,394,1413,1088
679	1401,1368,1268,253,344,361,296,1459,1314,1093
684	1426,960,592,1172,745,1169,791,1142,119,969
687	793,394,587,341,1063,1512,958,884,1262,1167
691	854,836,1142,1598,965,634,1021,605,1169,733
693	1426,962,1063,57,1129,6,1099,1451,621,965
695	394,960,793,998,1216,1426,6,703,862,1063
698	1205,1015,543,1160,557,1240,727,904,884,841
706	1160,1159,767,1615,16,1282,1140,986,774,1273
709	1245,1160,75,793,1643,865,1589,896,703,1240
713	344,1288,1314,1512,738,1286,1192,611,604,1020
717	1426,745,1159,1192,733,965,1194,601,621,272
719	960,1426,862,621,1512,1192,1117,1172,1425,6
720	960,1512,1426,998,1192,1117,862,1643,1121,1553
721	1160,1159,1169,727,854,884,853,1218,1313,1093
728	1159,1643,1084,1449,767,1463,320,634,1007,1169
729	1446,34,397,1540,1041,775,1314,1001,1185,263
732	700,1166,865,698,774,867,400,1245,1631,1431
733	1154,1286,1174,697,865,1070,1107,1475,1005,1097
736	1128,962,390,1170,1077,1006,1404,1129,1475,56
739	767,1288,800,555,1140,1185,1273,1615,574,817
742	605,1021,1129,1063,961,1426,592,1451,57,1512
746	1160,1159,1252,793,896,958,1479,798,1260,811
750	361,1368,906,1131,1643,1631,344,320,1401,867
754	1159,1426,1163,1451,621,1129,500,464,189,1282
757	1643,1463,1449,1169,361,296,1298,865,745,1368
759	1160,986,1159,1163,1615,853,1220,580,1240,1040
761	634,1245,791,916,115,1218,980,400,1160,580
764	1192,634,1446,1463,745,733,863,922,1203,1512
766	1159,644,1288,1449,320,114,1643,256,1066,1184
769	601,884,1598,1159,580,1160,1184,1315,1108,1142
771	1615,767,1160,1159,817,1163,1185,557,16,1313
775	1142,745,865,1245,965,903,916,691,1154,634
779	394,1015,986,1426,112,841,1040,1483,1063,1540
780	1040,1038,986,1426,1598,727,341,854,592,969
791	884,854,1368,1404,1262,904,1021,1160,543,835
793	1240,865,1169,1245,1160,745,853,42,919,361
794	1159,1449,114,1288,1643,921,1451,1084,464,646
800	1314,344,922,1463,34,1512,604,1192,1093,611
810	1463,745,1169,1426,960,634,966,318,1064,1159
812	1001,853,1084,1273,309,980,774,374,982,914
813	865,1268,1434,1631,1131,960,867,352,1286,698
814	853,1159,1084,767,965,532,1195,639,1169,937
817	854,884,1368,361,1240,1268,835,1169,543,253
819	1288,1066,914,114,344,464,644,695,921,320
821	1218,1313,1063,634,143,836,969,854,1159,485
823	1159,1449,1021,1129,915,592,745,1426,221,856
824	1063,767,1129,1053,624,1199,962,500,394,817
826	1159,1084,853,1169,634,980,464,1245,189,1007
829	1368,1643,361,1449,262,320,1418,913,1463,1211
834	1426,621,1019,1298,1094,1220,464,960,745,1159
836	960,848,987,1120,1172,1069,516,1425,1205,1426
838	1643,1368,1449,1463,361,296,1589,1007,1636,1651
840	1066,114,1380,644,1126,1159,169,205,189,1463
843	1245,914,320,1401,980,1159,361,1084,1273,695
845	1166,574,974,698,976,867,1278,1469,1294,726
848	793,1160,1113,884,1252,958,1315,811,1022,361
849	854,1169,853,904,727,557,6,592,532,1240
850	1160,1260,1153,1038,894,828,557,341,932,1150
854	1380,1643,1451,1449,1368,57,854,1463,1205,56
856	1159,1615,1184,1163,1066,464,1428,1288,189,1205
862	1169,853,854,296,1240,1463,320,42,727,1459
869	1205,1380,1172,543,1015,1141,1204,81,641,171
870	1643,1463,361,1449,296,1368,960,1380,1631,1131
877	1166,1286,1368,865,1268,913,698,1131,1643,1005
880	854,745,1169,965,1449,1463,639,836,592,1142
884	1066,644,1093,1401,256,361,906,1126,1114,1184
885	854,884,904,557,727,592,1240,1160,853,1169
886	394,1015,1063,1199,1451,741,1159,624,986,115
890	1426,592,899,1205,753,1428,646,1126,618,1263
891	6,557,1166,1086,904,962,1426,57,913,807
900	854,884,543,1380,557,1093,727,908,1368,1401
903	605,1129,1021,1643,1449,1426,961,337,1143,502
904	904,557,6,341,1038,1167,1166,1664,727,1426
907	745,1169,767,634,836,965,853,1166,854,1159
922	791,793,296,115,998,1015,1116,1315,1218,394
928	854,884,727,853,1368,1313,908,1169,950,543
929	884,854,1205,727,1015,1160,592,1404,641,1240
930	6,1286,1166,1262,1193,1512,854,904,1107,1167
931	1512,1426,1192,6,960,57,621,733,1463,1286
936	854,853,1205,899,1404,592,1240,884,1169,753
937	1192,263,1260,1203,867,1153,299,1473,922,694
938	1160,1159,1163,1240,75,1110,774,583,1514,764
2	1192,1260,1473,1153,1203,966,958,867,1426,601
11	1160,1159,1260,1153,1463,1313,251,1449,884,745
14	108,1159,818,390,1077,115,1071,1219,915,1495
18	1449,1643,1252,1260,1159,320,1150,1426,1380,557
21	1643,1021,1449,961,865,1463,56,753,654,646
24	865,1607,1143,960,1643,1553,1463,1142,1268,502
25	1160,361,320,1368,1166,1131,1631,1643,1159,1169
29	1159,767,1163,1129,500,565,16,107,1174,915
30	1426,621,960,899,1298,1094,1220,1425,1164,745
32	1368,865,1286,913,320,262,1131,1631,700,697
33	767,1166,1286,532,691,1245,1101,1169,853,1159
36	1142,634,587,1315,791,1598,969,1021,793,884
42	1426,960,862,34,1117,1446,394,958,1301,966
46	361,975,865,1631,206,906,867,1286,1131,698
56	1463,1643,296,1131,1169,1512,1166,1631,1623,1268
58	1368,1631,1131,361,906,1643,344,320,865,867
60	1643,1449,1159,1463,1084,361,1122,1169,1137,12
62	884,1160,1015,115,1252,1449,1643,793,1240,1159
66	836,624,532,853,634,394,842,854,954,1459
67	854,1368,1286,913,767,1166,1262,884,320,904
68	1159,621,500,668,1036,390,1282,818,1129,775
70	1643,1449,1463,1159,1368,361,1642,256,1122,483
71	1288,644,1291,1615,817,854,1185,836,1451,539
73	1126,1380,1066,644,1205,641,589,543,1368,361
74	1286,1166,6,1193,854,1099,1101,698,1062,903
75	1142,1021,854,634,836,865,605,1404,965,961
79	1368,1643,1113,361,913,998,1631,1131,262,635
80	1154,1021,1426,745,1475,621,903,1129,1174,1054
83	1192,634,745,1153,958,1159,863,867,1473,1394
89	960,1268,1265,1298,1512,1166,1169,344,1426,1152
90	1512,1463,1313,1449,1380,936,1643,1451,1063,1176
95	1169,1093,464,1159,205,1380,612,169,189,256
98	1426,592,1021,899,753,6,1205,57,557,1242
99	1143,1001,1084,1019,429,634,1041,1268,497,502
104	793,1113,865,1631,896,1245,1643,791,958,811
105	962,6,913,1368,1097,557,1086,904,113,1418
106	1426,1451,1159,862,621,936,592,1063,775,378
109	634,1041,1446,922,502,842,468,309,1143,1463
110	1192,1426,1446,745,958,867,1164,621,1166,960
113	980,1240,1169,853,1093,171,464,916,914,1160
116	1643,1463,1143,296,497,429,502,1449,922,1122
118	1643,865,1245,1143,1084,1019,361,1631,296,1298
119	1159,464,114,1058,867,272,1194,1288,697,914
121	1159,1313,601,1199,767,1184,1129,1063,1426,1473
123	1404,1021,1129,962,961,1368,1006,1008,1174,632
124	1268,253,1245,865,219,791,1181,1001,1214,388
125	394,1218,1153,791,634,966,998,341,793,1131
131	987,899,1120,1426,1069,909,997,883,308,960
134	1163,1160,1159,1514,1220,1240,986,980,853,1110
135	1142,745,1021,1643,605,1449,1463,634,836,1143
138	1368,1131,1643,913,1631,1268,1512,1166,361,320
141	394,700,1086,1166,138,944,1160,1540,774,1152
143	634,1446,1164,1054,1142,1041,1283,791,787,1503
144	1643,1426,1512,958,1449,1463,1260,6,1153,557
145	1001,1169,1084,516,464,1093,189,114,1268,968
147	1426,1512,57,6,574,1313,1099,854,936,1038
149	1205,1159,1514,884,899,601,753,1184,592,1126
150	1245,865,1084,853,1170,1128,1019,75,1268,1143
151	884,1463,361,854,1643,745,1449,251,1142,835
153	1426,960,1192,862,621,6,1094,1512,1311,1120
156	1126,1021,1142,46,1303,1367,1643,1069,1553,793
158	1368,361,1643,1131,1631,867,262,1245,1113,718
160	865,1298,1268,1005,899,1286,639,1062,1070,61
167	1093,1160,1066,1401,914,908,906,256,320,1159
170	574,1166,1265,1278,555,1540,34,698,1288,669
172	1159,899,1163,1426,909,987,1288,189,1220,1195
174	1286,965,1159,1266,601,1174,697,1203,644,1099
180	1268,1286,854,816,644,344,853,836,1401,1169
184	1368,1643,361,1449,884,1097,543,320,1252,913
186	836,1598,1313,854,965,1280,644,1428,1295,539
187	1160,1166,865,1631,361,904,1131,1368,320,1585
188	557,1160,767,1159,1262,958,6,1449,1260,904
195	1463,634,745,836,1142,1512,733,1313,587,1064
198	1643,793,361,1463,1204,884,1380,998,1449,641
199	1203,1266,1126,718,1286,361,975,1643,694,1192
200	1463,1169,634,1643,296,1007,246,1143,429,1084
201	836,1021,965,605,1143,1643,1174,1154,502,1449
203	1245,634,353,1154,1142,691,454,580,916,865
204	965,884,1598,854,601,950,580,1174,767,1286
208	1066,1260,548,1153,775,862,263,1052,998,256
213	865,1643,1142,745,1449,793,1021,1245,1589,1368
214	1449,1368,1643,854,646,56,639,962,23,961
215	960,1426,1172,296,1451,1512,1558,848,592,1380
219	1205,960,1172,1426,543,1038,902,1466,592,1120
221	1643,1159,1084,1143,500,16,1128,390,1449,962
226	1288,320,914,1159,244,1150,464,1466,838,114
228	308,854,1038,908,883,350,1093,1385,543,960
237	1066,1260,1159,256,1184,601,1473,1203,1266,1114
240	6,1368,1062,865,1286,57,1097,1166,1512,899
242	854,904,884,557,6,1038,308,341,727,1167
245	899,853,1159,1163,1220,1195,1084,639,965,1054
248	865,1142,1514,1240,853,899,745,1019,150,980
252	865,793,960,1113,791,1631,1142,947,958,745
254	1192,34,1446,634,1463,867,966,263,1153,922
256	1159,745,1426,958,1220,733,272,915,621,1019
260	1268,1286,644,816,1266,1084,853,975,160,1478
265	960,1426,1265,1164,1268,1512,1540,1172,1298,57
270	1368,767,913,1262,1449,884,1174,854,1643,320
272	865,1159,896,1160,1252,1585,915,537,1150,1449
275	1463,1169,344,1166,1643,1298,698,1268,464,318
276	1463,1169,1643,1428,1449,1084,12,135,114,641
281	1266,975,1159,1184,1273,360,980,1019,1084,601
282	695,1001,1077,320,1288,1643,906,1368,344,175
284	1512,1463,1643,1192,1553,960,1121,1449,1064,745
287	1643,865,1449,361,896,1585,745,1463,793,811
288	1154,745,1192,1142,1266,601,903,975,1159,1203
289	853,75,532,962,899,764,1054,1163,639,1195
294	854,1169,884,1463,853,361,612,1449,745,12
298	745,634,1142,733,1463,1159,1426,1169,663,587
302	1512,1553,1268,1286,1368,1214,1434,1265,488,1103
303	1643,1463,1449,1380,641,361,1368,854,135,511
304	394,842,634,1041,1218,800,1446,836,1063,337
311	1426,1169,1159,464,745,272,1463,1166,313,316
313	634,1084,836,1159,1142,965,663,745,1266,1169
315	1368,543,1205,1062,913,557,320,113,57,904
317	960,1426,987,1298,1220,1205,426,899,1164,1268
323	1142,745,1021,848,1019,1449,1463,1143,1367,592
334	1159,1449,169,1428,745,114,1643,189,1463,592
335	1192,352,960,797,1266,400,299,34,1314,975
337	791,634,394,1446,1512,960,1192,341,1463,1303
338	1286,854,644,1126,1268,1062,1187,1176,884,1368
341	960,1192,34,1512,1314,883,1446,1426,1265,1434
342	1066,1380,1428,1643,644,1184,1449,1451,256,1159
344	1463,1449,1643,1380,408,114,592,169,1126,1114
345	1643,1463,1449,361,1203,1131,1585,1368,867,1642
349	854,836,1069,1286,1268,644,1142,641,884,488
351	1278,867,767,697,574,1166,1446,1192,1086,1438
352	1154,697,1286,1174,767,1266,975,1159,454,867
354	1368,1380,1643,543,320,1062,57,1512,998,361
356	1154,1142,745,75,1054,1021,1503,634,1159,965
357	745,865,1166,1426,960,1169,958,1298,793,1631
365	1368,854,884,1512,6,543,904,1172,913,557
369	1245,865,980,1142,1240,853,580,353,975,691
370	1286,1262,680,262,908,1313,953,634,767,1368
371	634,394,1245,1643,793,1218,791,1113,922,1367
373	1159,1169,464,169,745,1160,189,1449,1084,1463
376	1368,1160,320,884,543,361,838,1252,1401,835
378	1643,1463,1449,1512,318,1064,483,1380,1650,1651
379	1643,922,1463,1368,361,718,1449,256,1131,1114
382	960,1425,1291,1094,1426,1451,1001,1117,621,862
390	1426,1192,621,6,960,862,1154,958,1167,1260
393	634,1483,1159,34,1446,1169,246,1540,96,385
394	1368,1131,1643,361,320,867,793,1160,1260,1631
396	1160,838,1159,1150,557,904,828,884,320,727
399	1159,817,464,16,1084,500,1313,1086,320,1449
401	1192,1426,1260,1198,6,1313,621,1512,30,1473
405	394,1063,337,842,1218,800,1181,939,634,571
407	1169,1380,1643,296,1368,1463,854,361,1015,1449
408	75,1240,1404,532,853,1021,1142,1245,325,745
410	902,1052,906,695,960,1385,1254,543,914,1466
411	793,1368,1643,884,1142,361,1463,394,1245,1449
413	1160,1159,767,580,601,1252,915,1174,1284,884
414	960,1425,848,1019,1143,1298,516,865,1172,947
420	1313,854,884,601,1038,745,1426,1108,1159,592
421	791,865,1240,1142,1245,848,1456,1268,42,253
422	1643,1449,962,961,337,56,1021,1143,605,502
424	767,1286,950,908,1262,697,700,1313,320,953
426	1512,960,344,1176,883,1192,1062,1463,604,57
427	532,1268,853,854,1240,253,1169,916,1245,865
433	1205,1150,1426,1252,899,1288,902,1163,592,57
454	1426,745,958,793,1167,1160,1153,341,1394,811
457	1643,1449,1159,1463,745,256,1122,361,1642,50
464	745,1463,1064,733,1169,1643,1298,1449,1426,1194
466	865,1019,1298,896,1311,745,1268,1142,1410,1164
468	1643,793,1449,958,1463,1367,1216,1142,1021,960
469	1512,57,6,557,1260,998,1380,1368,1176,1643
475	1066,1001,1314,1288,1185,1291,548,1093,464,775
477	853,745,1169,854,965,1159,1142,639,836,532
478	1154,793,958,1367,1142,1607,745,1021,1311,1426
480	998,906,361,1260,1380,1066,1131,1114,960,1141
482	854,908,1093,888,1038,1313,727,308,1169,1166
483	1218,906,1643,256,922,51,867,800,1411,718
487	958,1159,1426,745,793,896,811,1643,115,1311
488	1426,960,1164,1540,1301,1451,1220,862,1446,34
490	1159,1184,853,1514,1428,1084,1205,1495,1163,189
492	1426,1094,1288,1163,1291,464,1159,621,818,114
499	884,543,1150,854,1126,1385,589,251,887,361
506	1426,960,862,733,1463,745,1301,1173,592,496
508	592,854,753,1205,1449,884,1021,57,1344,1126
515	1245,774,865,1483,1019,1077,253,1540,75,695
517	1185,397,775,862,1063,394,1117,1426,1451,364
521	1245,865,1631,1643,361,1131,1368,867,896,262
522	1184,1159,115,1160,1252,601,1104,1266,108,856
525	793,958,1426,745,592,703,1160,75,113,1021
526	1643,1066,1380,1114,1463,1512,998,114,1126,1449
528	791,115,793,1142,958,1311,1036,960,745,1019
529	320,1368,913,1166,557,904,817,1664,700,6
534	962,817,1540,624,764,774,1483,1140,1178,853
535	1368,913,1643,320,394,1380,1512,1063,1463,962
536	394,296,1643,1463,1218,634,34,922,173,256
541	1643,320,1368,394,1160,913,1015,1159,1218,817
546	767,394,500,1282,1159,1218,1140,573,1053,634
550	865,1154,745,1142,975,903,1266,909,1311,1019
551	502,1019,1143,500,1266,390,621,1154,1084,1475
557	634,836,854,969,1169,1446,1463,641,432,1142
558	854,1368,884,1404,1021,913,753,6,1097,904
561	1643,865,361,1126,1266,1449,1456,1463,647,851
562	793,1315,587,958,1142,1598,1367,1154,1303,745
566	960,1062,6,1512,57,1426,753,1172,592,899
567	865,848,791,1456,1069,1142,960,1268,641,947
571	1368,800,1411,1643,320,718,262,1211,573,697
573	1512,1368,1268,1434,854,1131,1166,1286,361,791
574	6,1166,574,1512,1286,913,1086,1265,1262,138
575	960,862,397,1185,1117,1426,1413,775,1540,759
576	960,791,1463,296,1631,1456,1268,361,1512,1131
584	960,426,791,1164,1152,1540,774,1301,1240,1220
591	6,1512,1286,1368,1449,1062,1643,57,1463,745
592	1449,1643,1159,915,1021,745,856,646,1174,285
595	605,1021,965,836,1129,961,1449,1428,1174,854
600	1643,1449,1463,1174,1154,745,1418,1137,1367,1398
605	854,57,1512,1176,6,1062,1426,899,592,753
608	854,1368,884,1404,1021,913,1097,715,753,1262
611	854,1428,644,836,853,961,641,91,1380,23
612	1260,1185,775,1086,1159,1058,668,1160,1411,27
616	767,1159,1262,965,1286,1313,1193,745,1160,950
617	1154,1174,390,1475,1418,1266,500,1006,1643,502
621	1368,320,1643,913,1169,865,361,1298,1449,962
622	1643,115,1160,1463,1449,361,296,1589,1007,1218
628	791,308,1268,960,1166,1169,854,899,1120,883
630	853,1169,745,532,1240,1166,1142,634,808,1483
632	998,1643,960,394,296,1380,1117,1153,922,1463
638	634,1218,986,115,1159,1199,1084,954,1615,832
639	1260,601,1203,1153,884,1126,1473,1202,998,1192
640	1643,1463,1169,296,361,634,1007,1449,50,1589
643	1643,1463,296,1169,1368,1449,497,56,1143,429
645	1643,1266,1449,1126,1463,647,1203,361,851,653
651	1185,1066,593,344,1288,397,644,1512,1327,1313
652	1192,34,263,867,775,1209,1260,400,27,1153
653	464,980,1159,902,1514,805,1220,1169,745,1160
655	1643,1368,1449,361,1463,1131,913,1512,320,1650
656	115,634,1218,1159,1184,130,1266,108,1019,1036
657	1069,997,883,1126,618,1120,1176,854,308,644
662	1154,865,1643,1113,1607,1418,868,896,793,1553
668	1160,1240,884,1159,853,904,767,557,838,745
670	883,960,1120,997,1426,1069,308,1512,1038,1173
678	1314,1268,344,644,1286,816,1093,836,611,516
680	1404,854,1205,853,884,1240,1160,592,1021,1159
681	1160,1159,767,601,580,1184,950,884,1262,1150
682	1245,634,1159,1142,745,1240,1160,980,1007,1169
690	1426,621,896,1154,958,1311,1475,745,1192,865
697	854,1451,1428,57,836,1169,639,899,592,961
700	1160,793,703,958,394,557,904,686,1264,1167
701	884,1368,745,854,793,592,1449,904,361,557
702	394,1218,1643,115,1015,1245,337,634,721,793
703	1643,394,793,634,922,1113,1218,1131,998,1463
705	867,1166,400,1160,1131,1153,34,1167,1631,1431
708	1240,865,1245,916,884,853,1142,532,206,854
710	1449,1021,1174,1159,965,745,1643,1142,915,605
712	1446,34,1540,1426,394,1483,1041,1063,966,634
714	1159,1245,1240,853,1160,1084,1110,774,1019,75
716	998,884,557,1380,341,1368,394,1260,1153,1512
718	767,817,1140,394,1159,1483,1185,1086,1615,1041
722	1512,1192,1463,1553,960,1397,863,922,1643,1203
724	394,1540,1483,1063,703,624,1446,833,630,1664
726	1160,1615,986,1159,767,894,1040,841,1218,1163
730	1252,1205,865,1160,902,793,1514,1426,1150,1113
735	1643,1449,867,1192,697,1463,1418,745,1286,1512
740	1160,1159,884,767,745,580,601,1252,915,793
741	1643,1463,922,1368,1449,361,1131,256,718,1473
745	998,960,1113,906,695,1131,1643,1631,352,1411
749	1463,960,34,1169,166,205,1301,604,296,464
751	1643,1380,1066,998,613,1114,1141,256,1260,1015
752	1159,853,1615,1205,1428,1184,1056,1015,1084,175
753	998,960,793,1113,1153,1260,791,1303,1167,1192
755	1163,1426,1220,1159,1160,899,774,976,583,865
763	1368,913,320,6,1643,57,854,962,1512,1062
765	1404,1205,1021,113,865,1097,753,798,1008,1077
767	1426,1463,1159,960,496,114,189,1451,169,733
773	865,960,947,848,1456,1643,1172,1558,1142,361
778	1219,1077,1006,1110,1159,390,1245,915,1071,108
781	1266,1184,1084,1159,502,652,390,1282,922,697
782	1166,1426,960,1152,1169,6,745,1220,34,308
783	1286,1262,1368,262,1131,953,908,867,1313,1107
785	1001,1231,1159,364,1410,1019,1143,1540,115,102
786	256,1159,1463,1093,1313,205,1380,251,1643,1066
788	1426,1260,1192,887,1194,1463,867,1153,1512,272
789	1428,836,853,1084,1199,1159,954,1184,1129,671
790	1159,1084,500,767,1143,634,954,502,937,1282
795	1643,320,613,695,1380,296,114,464,921,1368
798	1160,115,1218,986,634,791,1315,1159,793,1269
801	344,1368,320,1185,1643,1512,913,962,1288,1265
802	1245,1240,853,1142,634,865,532,916,980,745
803	960,1426,865,6,1172,592,947,1558,793,753
805	865,1643,1368,361,1245,262,1631,1449,1154,718
807	1218,634,1093,1313,256,1314,908,680,34,1463
809	960,1426,862,1512,1173,1172,1120,883,733,481
815	1426,958,793,862,592,960,811,1153,703,745
816	916,791,1245,1169,980,1166,1240,206,634,309
818	865,1268,791,960,1456,1631,1434,352,516,253
820	1154,764,1054,697,1475,865,1297,621,1086,500
825	1169,1446,634,1483,34,309,1166,727,1301,791
828	1426,902,896,1298,865,1094,1159,1163,1311,1019
832	1054,1503,899,1159,1220,853,1163,745,965,869
835	1512,6,1167,793,960,1131,1368,1121,1463,1643
837	1160,1252,793,1150,1254,1167,1113,904,1234,828
841	1166,1278,574,698,34,344,1286,1221,555,1265
851	1643,1449,1463,1159,1169,745,1084,1122,1007,1368
859	75,1240,865,1160,767,853,1154,1159,532,1245
863	865,1240,1298,583,774,1514,1159,853,1160,914
864	1643,361,1631,1131,1463,793,1368,296,1585,865
865	1205,899,838,1368,320,543,1150,914,583,537
866	1288,1368,320,1411,1066,1252,1260,1024,1097,1207
872	1160,774,1159,1163,838,1166,976,1421,464,828
873	1192,1426,1446,960,862,1092,1512,1164,1276,1042
878	1426,862,960,1120,958,1260,887,592,1153,1192
888	745,1463,1643,1142,1449,1154,1286,656,1192,865
889	1159,1643,1160,1449,745,1589,793,915,958,896
892	745,1463,1169,361,1142,1585,865,960,592,1298
893	745,836,1426,592,854,1142,733,605,1169,965
894	1449,1463,1643,1512,854,745,592,57,1169,1062
895	767,884,854,1160,950,1159,1313,601,1262,644
899	1167,793,6,1426,745,904,960,884,592,557
901	34,1192,1446,263,775,1426,1314,1278,27,634
902	998,960,791,1153,793,1113,1260,1052,811,1120
905	854,641,1463,969,791,1069,1512,1173,1116,432
909	1063,1185,1512,394,1451,337,593,842,1117,1041
910	960,1120,1172,1069,1126,848,592,947,1463,1204
911	1159,1252,958,1160,793,108,115,1426,221,798
913	1643,798,1252,793,1449,108,958,522,632,1160
915	1512,308,6,1434,791,903,1286,1166,1167,960
917	767,593,800,1053,842,1313,1174,1418,1286,836
921	634,916,351,1218,680,791,115,908,580,980
927	1159,634,115,1160,1245,986,1084,1019,1218,980
932	854,1463,1169,1512,1380,1126,1062,592,589,1176
933	1252,884,1449,1643,533,592,221,793,1368,543
934	1643,1512,1463,1449,318,1313,320,1623,1131,966
940	1426,1159,1063,1451,500,958,16,703,1163,862
941	1159,1163,767,1129,1184,1282,1615,16,565,107
942	1063,394,1185,966,1313,143,1643,1380,1218,1463
943	853,1163,1159,1615,962,817,16,774,583,741
